GameID;Date;Side;Win/Lose;Player;Lane;Hero;Ban Hero;Spell;Team;Opponent;Skor Game;Kill;Death;Assist;Duration;Map;Stage
MSC26_GB_M03_G1;23/07/2026;Red;Lose;Vaguin;Roamer;Chip;Uranus;Purify;Entity7;ONIC;0 - 1;2;6;4;11:23;Expanding Rivers;Group B
MSC26_GB_M03_G2;23/07/2026;Red;Win;Lutpiii;Explane;Uranus;Freya;Flicker;ONIC;Entity7;2 - 0;2;1;3;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Red;Win;Kairi;Jungler;Hirara;Marcel;Retribution;ONIC;Entity7;2 - 0;5;0;8;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Red;Win;Sanz;Midlane;Lylia;Atlas;Flicker;ONIC;Entity7;2 - 0;0;1;10;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Red;Win;Kelra;Goldlane;Brody;Dyrroth;Flicker;ONIC;Entity7;2 - 0;4;0;3;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Red;Win;Kiboy;Roamer;Chou;Sora;Flicker;ONIC;Entity7;2 - 0;4;0;8;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Blue;Lose;Akashi;Explane;Paquito;Fanny;Flicker;Entity7;ONIC;0 - 2;0;4;1;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Blue;Lose;HideOnBush;Jungler;Harley;Valentina;Retribution;Entity7;ONIC;0 - 2;0;1;1;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Blue;Lose;Shin;Midlane;Eudora;Belerick;Flicker;Entity7;ONIC;0 - 2;2;3;0;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Blue;Lose;Doom;Goldlane;Claude;Yve;Purify;Entity7;ONIC;0 - 2;0;2;1;11:31;Broken Walls;Group B
MSC26_GB_M03_G2;23/07/2026;Blue;Lose;Vaguin;Roamer;Gatot Kaca;Zhuxin;Revitalize;Entity7;ONIC;0 - 2;0;5;1;11:31;Broken Walls;Group B
MSC26_GB_M04_G1;23/07/2026;Blue;Win;Ying;Explane;Barats;Phoveus;Flicker;Yangon Galacticos;Geekay Esports;1 - 0;1;0;14;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Blue;Win;Hannn;Jungler;Fanny;Valentina;Retribution;Yangon Galacticos;Geekay Esports;1 - 0;7;2;5;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Blue;Win;Kaize;Midlane;Gord;Esmeralda;Flicker;Yangon Galacticos;Geekay Esports;1 - 0;10;0;6;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Blue;Win;Sanji(MM);Goldlane;Claude;Alice;Purify;Yangon Galacticos;Geekay Esports;1 - 0;3;0;13;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Blue;Win;Blink;Roamer;Atlas;Chou;Flicker;Yangon Galacticos;Geekay Esports;1 - 0;0;0;17;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Red;Lose;Aizn;Explane;Belerick;Arlott;Flicker;Geekay Esports;Yangon Galacticos;0 - 1;0;5;0;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Red;Lose;Xeno;Jungler;Hirara;Marcel;Retribution;Geekay Esports;Yangon Galacticos;0 - 1;1;2;1;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Red;Lose;Quanok;Midlane;Eudora;Freya;Flicker;Geekay Esports;Yangon Galacticos;0 - 1;1;4;1;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Red;Lose;Yaga;Goldlane;Moskov;Uranus;Purify;Geekay Esports;Yangon Galacticos;0 - 1;0;5;0;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G1;23/07/2026;Red;Lose;Shen;Roamer;Hylos;Paquito;Revitalize;Geekay Esports;Yangon Galacticos;0 - 1;0;5;2;09:59;Dangerous Grass;Group B
MSC26_GB_M04_G2;23/07/2026;Red;Win;Ying;Explane;Ruby;Marcel;Flicker;Yangon Galacticos;Geekay Esports;2 - 0;3;0;22;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Red;Win;Hannn;Jungler;Ling;Freya;Retribution;Yangon Galacticos;Geekay Esports;2 - 0;12;1;15;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Red;Win;Kaize;Midlane;Eudora;Belerick;Flicker;Yangon Galacticos;Geekay Esports;2 - 0;9;0;17;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Red;Win;Sanji(MM);Goldlane;Clint;Zhuxin;Flicker;Yangon Galacticos;Geekay Esports;2 - 0;6;1;9;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Red;Win;Blink;Roamer;Chou;Valentina;Flicker;Yangon Galacticos;Geekay Esports;2 - 0;0;2;13;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Blue;Lose;Aizn;Explane;Esmeralda;Arlott;Purify;Geekay Esports;Yangon Galacticos;0 - 2;0;9;1;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Blue;Lose;Xeno;Jungler;Hirara;Fanny;Retribution;Geekay Esports;Yangon Galacticos;0 - 2;0;4;1;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Blue;Lose;Quanok;Midlane;Selena;Atlas;Flicker;Geekay Esports;Yangon Galacticos;0 - 2;0;5;1;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Blue;Lose;Yaga;Goldlane;Paquito;Barats;Flicker;Geekay Esports;Yangon Galacticos;0 - 2;4;6;0;15:07;Broken Walls;Group B
MSC26_GB_M04_G2;23/07/2026;Blue;Lose;Shen;Roamer;Jawhead;Uranus;Flicker;Geekay Esports;Yangon Galacticos;0 - 2;0;6;2;15:07;Broken Walls;Group B
MSC26_GB_M05_G1;25/07/2026;Red;Lose;Aizn;Explane;Uranus;Marcel;Flicker;Geekay Esports;Selangor Red Giants;0 - 1;2;3;4;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Red;Lose;Xeno;Jungler;Ling;Fanny;Retribution;Geekay Esports;Selangor Red Giants;0 - 1;2;2;6;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Red;Lose;Quanok;Midlane;Zhuxin;Freya;Flicker;Geekay Esports;Selangor Red Giants;0 - 1;2;4;7;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Red;Lose;Yaga;Goldlane;Helcurt;Phoveus;Execute;Geekay Esports;Selangor Red Giants;0 - 1;4;4;2;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Red;Lose;Shen;Roamer;Belerick;Barats;Flicker;Geekay Esports;Selangor Red Giants;0 - 1;1;6;7;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Blue;Win;Kramm;Explane;Paquito;Harley;Flicker;Selangor Red Giants;Geekay Esports;1 - 0;5;2;7;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Blue;Win;Sekys;Jungler;Hirara;Eudora;Retribution;Selangor Red Giants;Geekay Esports;1 - 0;3;3;10;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Blue;Win;Stormie;Midlane;Yve;Atlas;Flicker;Selangor Red Giants;Geekay Esports;1 - 0;4;2;10;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Blue;Win;Innocent;Goldlane;Moskov;Harith;Purify;Selangor Red Giants;Geekay Esports;1 - 0;7;1;3;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G1;25/07/2026;Blue;Win;Yums;Roamer;Hylos;Claude;Revitalize;Selangor Red Giants;Geekay Esports;1 - 0;0;3;14;14:36;Expanding Rivers;Group B
MSC26_GB_M05_G2;25/07/2026;Blue;Win;Aizn;Explane;Esmeralda;Fanny;Purify;Geekay Esports;Selangor Red Giants;1 - 1;3;0;8;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Blue;Win;Xeno;Jungler;Ling;Moskov;Retribution;Geekay Esports;Selangor Red Giants;1 - 1;7;0;4;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Blue;Win;Quanok;Midlane;Valir;Freya;Flicker;Geekay Esports;Selangor Red Giants;1 - 1;0;2;6;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Blue;Win;Yaga;Goldlane;Claude;Brody;Purify;Geekay Esports;Selangor Red Giants;1 - 1;2;2;2;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Blue;Win;Shen;Roamer;Gloo;Melissa;Flicker;Geekay Esports;Selangor Red Giants;1 - 1;3;1;7;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Red;Lose;Kramm;Explane;Dyrroth;Marcel;Flicker;Selangor Red Giants;Geekay Esports;1 - 1;0;4;1;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Red;Lose;Sekys;Jungler;Yi Sunshin;Hirara;Retribution;Selangor Red Giants;Geekay Esports;1 - 1;1;4;4;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Red;Lose;Stormie;Midlane;Valentina;Harley;Flicker;Selangor Red Giants;Geekay Esports;1 - 1;0;1;3;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Red;Lose;Innocent;Goldlane;Paquito;Zhuxin;Flicker;Selangor Red Giants;Geekay Esports;1 - 1;4;3;0;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G2;25/07/2026;Red;Lose;Yums;Roamer;Atlas;Eudora;Flicker;Selangor Red Giants;Geekay Esports;1 - 1;0;3;3;12:32;Dangerous Grass;Group B
MSC26_GB_M05_G3;25/07/2026;Red;Lose;Aizn;Explane;Alice;Fanny;Flicker;Geekay Esports;Selangor Red Giants;1 - 2;0;1;1;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Red;Lose;Xeno;Jungler;Ling;Moskov;Retribution;Geekay Esports;Selangor Red Giants;1 - 2;1;1;3;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Red;Lose;Quanok;Midlane;Zhuxin;Marcel;Flicker;Geekay Esports;Selangor Red Giants;1 - 2;2;4;2;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Red;Lose;Yaga;Goldlane;Freya;Yve;Purify;Geekay Esports;Selangor Red Giants;1 - 2;1;3;0;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Red;Lose;Shen;Roamer;Gatot Kaca;Hylos;Revitalize;Geekay Esports;Selangor Red Giants;1 - 2;0;3;4;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Blue;Win;Kramm;Explane;Paquito;Eudora;Flicker;Selangor Red Giants;Geekay Esports;2 - 1;3;3;7;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Blue;Win;Unii;Jungler;Hirara;Harley;Retribution;Selangor Red Giants;Geekay Esports;2 - 1;1;0;8;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Blue;Win;Stormie;Midlane;Kimmy;Atlas;Flicker;Selangor Red Giants;Geekay Esports;2 - 1;0;1;10;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Blue;Win;Innocent;Goldlane;Brody;Esmeralda;Flicker;Selangor Red Giants;Geekay Esports;2 - 1;7;0;1;10:58;Expanding Rivers;Group B
MSC26_GB_M05_G3;25/07/2026;Blue;Win;Yums;Roamer;Hilda;Belerick;Flicker;Selangor Red Giants;Geekay Esports;2 - 1;1;0;7;10:58;Expanding Rivers;Group B
MSC26_GB_M06_G1;25/07/2026;Blue;Win;Ying;Explane;Uranus;Ling;Flicker;Yangon Galacticos;PRO Esports;1 - 0;3;1;6;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Blue;Win;Hannn;Jungler;Fredrinn;Belerick;Retribution;Yangon Galacticos;PRO Esports;1 - 0;5;5;4;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Blue;Win;Kaize;Midlane;Gord;Valentina;Flicker;Yangon Galacticos;PRO Esports;1 - 0;2;3;7;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Blue;Win;Sanji(MM);Goldlane;Moskov;Eudora;Flicker;Yangon Galacticos;PRO Esports;1 - 0;4;2;5;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Blue;Win;Blink;Roamer;Marcel;Vexana;Flicker;Yangon Galacticos;PRO Esports;1 - 0;1;5;10;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Red;Lose;SryImFelix;Explane;Phoveus;Atlas;Flicker;PRO Esports;Yangon Galacticos;0 - 1;1;3;8;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Red;Lose;Koyly;Jungler;Fanny;Freya;Retribution;PRO Esports;Yangon Galacticos;0 - 1;11;3;3;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Red;Lose;SAA;Midlane;Zetian;Zhuxin;Flicker;PRO Esports;Yangon Galacticos;0 - 1;2;2;9;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Red;Lose;Kouzen;Goldlane;Claude;Arlott;Flicker;PRO Esports;Yangon Galacticos;0 - 1;1;2;5;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G1;25/07/2026;Red;Lose;PPPPP;Roamer;Gloo;Barats;Flicker;PRO Esports;Yangon Galacticos;0 - 1;1;5;11;30:01;Dangerous Grass;Group B
MSC26_GB_M06_G2;25/07/2026;Red;Win;Ying;Explane;Barats;Marcel;Flicker;Yangon Galacticos;PRO Esports;2 - 0;0;2;12;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Red;Win;Hannn;Jungler;Hirara;Ling;Retribution;Yangon Galacticos;PRO Esports;2 - 0;10;0;2;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Red;Win;Kaize;Midlane;Eudora;Freya;Flicker;Yangon Galacticos;PRO Esports;2 - 0;1;0;10;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Red;Win;Sanji(MM);Goldlane;Ixia;Zhuxin;Flicker;Yangon Galacticos;PRO Esports;2 - 0;5;0;5;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Red;Win;Blink;Roamer;Mathilda;Valentina;Flicker;Yangon Galacticos;PRO Esports;2 - 0;1;0;16;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Blue;Lose;SryImFelix;Explane;Uranus;Atlas;Purify;PRO Esports;Yangon Galacticos;0 - 2;0;3;2;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Blue;Lose;Koyly;Jungler;Yi Sunshin;Phoveus;Retribution;PRO Esports;Yangon Galacticos;0 - 2;1;2;1;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Blue;Lose;SAA;Midlane;Vexana;Fredrinn;Flicker;PRO Esports;Yangon Galacticos;0 - 2;1;2;1;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Blue;Lose;Kouzen;Goldlane;Ruby;Minotaur;Flicker;PRO Esports;Yangon Galacticos;0 - 2;0;5;2;12:26;Flying Clouds;Group B
MSC26_GB_M06_G2;25/07/2026;Blue;Lose;PPPPP;Roamer;Belerick;Carmilla;Revitalize;PRO Esports;Yangon Galacticos;0 - 2;0;5;2;12:26;Flying Clouds;Group B
MSC26_GB_M07_G1;25/07/2026;Red;Lose;Lutpiii;Explane;Sora;Paquito;Flicker;ONIC;Aurora Gaming;0 - 1;2;4;3;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Red;Lose;Kairi;Jungler;Ling;Hirara;Retribution;ONIC;Aurora Gaming;0 - 1;3;1;1;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Red;Lose;Sanz;Midlane;Eudora;Freya;Flicker;ONIC;Aurora Gaming;0 - 1;0;5;3;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Red;Lose;Kelra;Goldlane;Melissa;Chou;Flicker;ONIC;Aurora Gaming;0 - 1;0;2;1;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Red;Lose;Kiboy;Roamer;Badang;Belerick;Flicker;ONIC;Aurora Gaming;0 - 1;0;5;3;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Blue;Win;Lunar;Explane;Uranus;Marcel;Purify;Aurora Gaming;ONIC;1 - 0;0;2;9;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Blue;Win;Tienzy;Jungler;Fanny;Atlas;Retribution;Aurora Gaming;ONIC;1 - 0;6;2;3;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Blue;Win;Rosa;Midlane;Selena;Zhuxin;Flicker;Aurora Gaming;ONIC;1 - 0;6;0;6;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Blue;Win;Sigibum;Goldlane;Harith;Brody;Purify;Aurora Gaming;ONIC;1 - 0;4;1;6;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G1;25/07/2026;Blue;Win;Pagu;Roamer;Minotaur;Esmeralda;Flicker;Aurora Gaming;ONIC;1 - 0;1;0;15;13:47;Expanding Rivers;Group B
MSC26_GB_M07_G2;25/07/2026;Blue;Win;Lutpiii;Explane;Uranus;Selena;Flicker;ONIC;Aurora Gaming;1 - 1;3;0;15;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Blue;Win;Kairi;Jungler;Hirara;Paquito;Retribution;ONIC;Aurora Gaming;1 - 1;11;4;5;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Blue;Win;Sanz;Midlane;Valentina;Fanny;Flicker;ONIC;Aurora Gaming;1 - 1;4;4;13;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Blue;Win;Kelra;Goldlane;Moskov;Esmeralda;Purify;ONIC;Aurora Gaming;1 - 1;1;1;9;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Blue;Win;Kiboy;Roamer;Chou;Barats;Flicker;ONIC;Aurora Gaming;1 - 1;4;3;13;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Red;Lose;Lunar;Explane;Hilda;Freya;Flicker;Aurora Gaming;ONIC;1 - 1;3;2;2;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Red;Lose;Tienzy;Jungler;Ling;Marcel;Retribution;Aurora Gaming;ONIC;1 - 1;0;6;4;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Red;Lose;Rosa;Midlane;Eudora;Atlas;Flicker;Aurora Gaming;ONIC;1 - 1;4;5;5;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Red;Lose;Sigibum;Goldlane;Claude;Vexana;Purify;Aurora Gaming;ONIC;1 - 1;1;3;4;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G2;25/07/2026;Red;Lose;Pagu;Roamer;Belerick;Brody;Flicker;Aurora Gaming;ONIC;1 - 1;4;7;4;16:36;Dangerous Grass;Group B
MSC26_GB_M07_G3;25/07/2026;Red;Lose;Lutpiii;Explane;Barats;Selena;Flicker;ONIC;Aurora Gaming;1 - 2;1;4;1;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Red;Lose;Kairi;Jungler;Ling;Fanny;Retribution;ONIC;Aurora Gaming;1 - 2;1;2;3;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Red;Lose;Sanz;Midlane;Eudora;Hirara;Flicker;ONIC;Aurora Gaming;1 - 2;1;4;2;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Red;Lose;Kelra;Goldlane;Paquito;Guinevere;Flicker;ONIC;Aurora Gaming;1 - 2;0;3;1;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Red;Lose;Kiboy;Roamer;Minotaur;Rafaela;Flicker;ONIC;Aurora Gaming;1 - 2;1;2;2;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Blue;Win;Lunar;Explane;Uranus;Marcel;Purify;Aurora Gaming;ONIC;2 - 1;3;0;9;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Blue;Win;Tienzy;Jungler;Yi Sunshin;Atlas;Retribution;Aurora Gaming;ONIC;2 - 1;4;2;8;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Blue;Win;Rosa;Midlane;Luo Yi;Zhuxin;Flicker;Aurora Gaming;ONIC;2 - 1;3;1;8;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Blue;Win;Sigibum;Goldlane;Freya;Esmeralda;Purify;Aurora Gaming;ONIC;2 - 1;5;0;4;09:41;Expanding Rivers;Group B
MSC26_GB_M07_G3;25/07/2026;Blue;Win;Pagu;Roamer;Belerick;Karrie;Flicker;Aurora Gaming;ONIC;2 - 1;0;1;9;09:41;Expanding Rivers;Group B
MSC26_GB_M08_G1;25/07/2026;Red;Win;Akashi;Explane;Freya;Marcel;Vengeance;Entity7;Team Liquid PH;1 - 0;9;1;9;09:41;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Red;Win;HideOnBush;Jungler;Barats;Valentina;Retribution;Entity7;Team Liquid PH;1 - 0;3;2;14;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Red;Win;Shin;Midlane;Selena;Atlas;Flicker;Entity7;Team Liquid PH;1 - 0;4;3;7;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Red;Win;Doom;Goldlane;Moskov;Karrie;Flicker;Entity7;Team Liquid PH;1 - 0;4;1;7;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Red;Win;Vaguin;Roamer;Belerick;Chou;Flicker;Entity7;Team Liquid PH;1 - 0;1;3;17;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Blue;Lose;Sanford;Explane;Uranus;Fanny;Purify;Team Liquid PH;Entity7;0 - 1;1;3;1;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Blue;Lose;KarlTzy;Jungler;Hirara;Phoveus;Retribution;Team Liquid PH;Entity7;0 - 1;4;5;3;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Blue;Lose;Sanji(PH);Midlane;Eudora;Esmeralda;Flicker;Team Liquid PH;Entity7;0 - 1;1;6;4;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Blue;Lose;Teddy;Goldlane;Paquito;Guinevere;Flicker;Team Liquid PH;Entity7;0 - 1;2;3;3;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G1;25/07/2026;Blue;Lose;Jaypee;Roamer;Minotaur;Yi Sunshin;Flicker;Team Liquid PH;Entity7;0 - 1;2;4;7;19:28;Dangerous Grass;Group B
MSC26_GB_M08_G2;25/07/2026;Red;Win;Akashi;Explane;Uranus;Marcel;Purify;Entity7;Team Liquid PH;2 - 0;1;1;5;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Red;Win;HideOnBush;Jungler;Ling;Atlas;Retribution;Entity7;Team Liquid PH;2 - 0;7;1;2;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Red;Win;Shin;Midlane;Eudora;Freya;Flicker;Entity7;Team Liquid PH;2 - 0;1;2;9;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Red;Win;Doom;Goldlane;Claude;Chou;Purify;Entity7;Team Liquid PH;2 - 0;3;1;6;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Red;Win;Vaguin;Roamer;Belerick;Hylos;Flicker;Entity7;Team Liquid PH;2 - 0;1;3;8;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Blue;Lose;Sanford;Explane;Barats;Fanny;Flicker;Team Liquid PH;Entity7;0 - 2;0;4;4;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Blue;Lose;KarlTzy;Jungler;Hirara;Phoveus;Retribution;Team Liquid PH;Entity7;0 - 2;1;2;3;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Blue;Lose;Sanji(PH);Midlane;Valentina;Esmeralda;Flicker;Team Liquid PH;Entity7;0 - 2;3;1;5;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Blue;Lose;Teddy;Goldlane;Melissa;Moskov;Flicker;Team Liquid PH;Entity7;0 - 2;3;1;1;19:28;Flying Clouds;Group B
MSC26_GB_M08_G2;25/07/2026;Blue;Lose;Jaypee;Roamer;Hilda;Karrie;Flicker;Team Liquid PH;Entity7;0 - 2;1;5;2;19:28;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Blue;Win;SryImFelix;Explane;Sora;Phoveus;Flicker;PRO Esports;Entity7;1 - 0;6;2;19;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Blue;Win;Koyly;Jungler;Ling;Atlas;Retribution;PRO Esports;Entity7;1 - 0;8;5;15;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Blue;Win;SAA;Midlane;Valentina;Uranus;Flicker;PRO Esports;Entity7;1 - 0;4;4;20;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Blue;Win;Kouzen;Goldlane;Harith;Freya;Purify;PRO Esports;Entity7;1 - 0;18;2;10;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Blue;Win;PPPPP;Roamer;Chou;Brody;Flicker;PRO Esports;Entity7;1 - 0;3;3;19;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Red;Lose;Akashi;Explane;Esmeralda;Marcel;Purify;Entity7;PRO Esports;0 - 1;2;8;5;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Red;Lose;HideOnBush;Jungler;Hirara;Fanny;Retribution;Entity7;PRO Esports;0 - 1;8;6;4;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Red;Lose;Shin;Midlane;Eudora;Zhuxin;Flicker;Entity7;PRO Esports;0 - 1;2;8;5;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Red;Lose;Doom;Goldlane;Karrie;Barats;Purify;Entity7;PRO Esports;0 - 1;2;8;8;23:37;Flying Clouds;Group B
MSC26_GB_M09_G1;26/07/2026;Red;Lose;Vaguin;Roamer;Belerick;Alice;Flicker;Entity7;PRO Esports;0 - 1;2;9;9;23:37;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Red;Win;SryImFelix;Explane;Uranus;Marcel;Purify;PRO Esports;Entity7;2 - 0;4;2;10;19:12;Flying Clouds;Group B
MSC26_GB_M09_G2;26/07/2026;Red;Win;Koyly;Jungler;Yi Sunshin;Freya;Retribution;PRO Esports;Entity7;2 - 0;7;2;5;19:12;Flying Clouds;Group B
